instant,dateday,season,year,month,hour,holiday,day_of_week,workingday,weather_situation,temp,atemp,humidity,casual,registered,count,humidity_category
16821,2012-12-08,Winter,2012,Dec,15,0,Sat,0,Clear,0.42,0.4242,8200.0,167,374,541,Terlalu Lembab
16822,2012-12-08,Winter,2012,Dec,16,0,Sat,0,Clear,0.42,0.4242,8200.0,139,368,507,Terlalu Lembab
16823,2012-12-08,Winter,2012,Dec,17,0,Sat,0,Clear,0.38,0.3939,8700.0,77,268,345,Terlalu Lembab
16824,2012-12-08,Winter,2012,Dec,18,0,Sat,0,Clear,0.4,0.4091,8700.0,40,264,304,Terlalu Lembab
16825,2012-12-08,Winter,2012,Dec,19,0,Sat,0,Clear,0.4,0.4091,8700.0,34,212,246,Terlalu Lembab
16826,2012-12-08,Winter,2012,Dec,20,0,Sat,0,Misty,0.36,0.3788,10000.0,20,162,182,Terlalu Lembab
16827,2012-12-08,Winter,2012,Dec,21,0,Sat,0,Misty,0.36,0.3788,10000.0,34,175,209,Terlalu Lembab
16828,2012-12-08,Winter,2012,Dec,22,0,Sat,0,Misty,0.38,0.3939,9400.0,23,137,160,Terlalu Lembab
16829,2012-12-08,Winter,2012,Dec,23,0,Sat,0,Misty,0.4,0.4091,9400.0,18,144,162,Terlalu Lembab
16830,2012-12-09,Winter,2012,Dec,0,0,Sun,0,Misty,0.4,0.4091,8700.0,15,103,118,Terlalu Lembab
16831,2012-12-09,Winter,2012,Dec,1,0,Sun,0,Misty,0.4,0.4091,8700.0,17,85,102,Terlalu Lembab
16832,2012-12-09,Winter,2012,Dec,2,0,Sun,0,Misty,0.4,0.4091,8700.0,8,70,78,Terlalu Lembab
16833,2012-12-09,Winter,2012,Dec,3,0,Sun,0,Misty,0.4,0.4091,8700.0,14,34,48,Terlalu Lembab
16834,2012-12-09,Winter,2012,Dec,4,0,Sun,0,Misty,0.4,0.4091,9400.0,1,11,12,Terlalu Lembab
16835,2012-12-09,Winter,2012,Dec,5,0,Sun,0,Misty,0.4,0.4091,8700.0,0,8,8,Terlalu Lembab
16836,2012-12-09,Winter,2012,Dec,6,0,Sun,0,Light_rainsnow,0.4,0.4091,9400.0,0,6,6,Terlalu Lembab
16837,2012-12-09,Winter,2012,Dec,7,0,Sun,0,Light_rainsnow,0.4,0.4091,8700.0,1,22,23,Terlalu Lembab
16838,2012-12-09,Winter,2012,Dec,8,0,Sun,0,Light_rainsnow,0.4,0.4091,8700.0,1,68,69,Terlalu Lembab
16839,2012-12-09,Winter,2012,Dec,9,0,Sun,0,Misty,0.4,0.4091,8700.0,9,94,103,Terlalu Lembab
16840,2012-12-09,Winter,2012,Dec,10,0,Sun,0,Misty,0.4,0.4091,8700.0,39,180,219,Terlalu Lembab
16841,2012-12-09,Winter,2012,Dec,11,0,Sun,0,Misty,0.4,0.4091,8700.0,40,210,250,Terlalu Lembab
16842,2012-12-09,Winter,2012,Dec,12,0,Sun,0,Misty,0.4,0.4091,8200.0,60,255,315,Terlalu Lembab
16843,2012-12-09,Winter,2012,Dec,13,0,Sun,0,Misty,0.38,0.3939,8700.0,65,220,285,Terlalu Lembab
16844,2012-12-09,Winter,2012,Dec,14,0,Sun,0,Misty,0.38,0.3939,8700.0,42,190,232,Terlalu Lembab
16845,2012-12-09,Winter,2012,Dec,15,0,Sun,0,Light_rainsnow,0.36,0.3485,9300.0,25,200,225,Terlalu Lembab
16846,2012-12-09,Winter,2012,Dec,16,0,Sun,0,Light_rainsnow,0.36,0.3485,9300.0,33,220,253,Terlalu Lembab
16847,2012-12-09,Winter,2012,Dec,17,0,Sun,0,Light_rainsnow,0.36,0.3485,9300.0,20,209,229,Terlalu Lembab
16848,2012-12-09,Winter,2012,Dec,18,0,Sun,0,Light_rainsnow,0.36,0.3636,9300.0,17,181,198,Terlalu Lembab
16849,2012-12-09,Winter,2012,Dec,19,0,Sun,0,Light_rainsnow,0.38,0.3939,9400.0,12,110,122,Terlalu Lembab
16850,2012-12-09,Winter,2012,Dec,20,0,Sun,0,Light_rainsnow,0.36,0.3636,10000.0,6,102,108,Terlalu Lembab
16851,2012-12-09,Winter,2012,Dec,21,0,Sun,0,Misty,0.36,0.3636,10000.0,10,86,96,Terlalu Lembab
16852,2012-12-09,Winter,2012,Dec,22,0,Sun,0,Light_rainsnow,0.36,0.3636,9300.0,3,75,78,Terlalu Lembab
16853,2012-12-09,Winter,2012,Dec,23,0,Sun,0,Light_rainsnow,0.36,0.3636,10000.0,3,48,51,Terlalu Lembab
16854,2012-12-10,Winter,2012,Dec,0,0,Mon,1,Light_rainsnow,0.36,0.3636,10000.0,0,20,20,Terlalu Lembab
16855,2012-12-10,Winter,2012,Dec,1,0,Mon,1,Misty,0.36,0.3788,10000.0,0,4,4,Terlalu Lembab
16856,2012-12-10,Winter,2012,Dec,2,0,Mon,1,Misty,0.38,0.3939,9400.0,2,3,5,Terlalu Lembab
16857,2012-12-10,Winter,2012,Dec,3,0,Mon,1,Misty,0.38,0.3939,9400.0,0,4,4,Terlalu Lembab
16858,2012-12-10,Winter,2012,Dec,4,0,Mon,1,Misty,0.38,0.3939,9400.0,3,9,12,Terlalu Lembab
16859,2012-12-10,Winter,2012,Dec,5,0,Mon,1,Misty,0.38,0.3939,9400.0,0,27,27,Terlalu Lembab
16860,2012-12-10,Winter,2012,Dec,6,0,Mon,1,Misty,0.38,0.3939,9400.0,2,121,123,Terlalu Lembab
16861,2012-12-10,Winter,2012,Dec,7,0,Mon,1,Misty,0.38,0.3939,9400.0,3,291,294,Terlalu Lembab
16862,2012-12-10,Winter,2012,Dec,8,0,Mon,1,Misty,0.42,0.4242,10000.0,9,575,584,Terlalu Lembab
16863,2012-12-10,Winter,2012,Dec,9,0,Mon,1,Misty,0.42,0.4242,10000.0,11,273,284,Terlalu Lembab
16864,2012-12-10,Winter,2012,Dec,10,0,Mon,1,Misty,0.44,0.4394,9400.0,12,121,133,Terlalu Lembab
16865,2012-12-10,Winter,2012,Dec,11,0,Mon,1,Light_rainsnow,0.46,0.4545,9400.0,8,126,134,Terlalu Lembab
16866,2012-12-10,Winter,2012,Dec,12,0,Mon,1,Light_rainsnow,0.44,0.4394,10000.0,23,150,173,Terlalu Lembab
16867,2012-12-10,Winter,2012,Dec,13,0,Mon,1,Light_rainsnow,0.44,0.4394,10000.0,30,190,220,Terlalu Lembab
16868,2012-12-10,Winter,2012,Dec,14,0,Mon,1,Misty,0.5,0.4848,9400.0,31,179,210,Terlalu Lembab
16869,2012-12-10,Winter,2012,Dec,15,0,Mon,1,Misty,0.5,0.4848,8700.0,29,207,236,Terlalu Lembab
16870,2012-12-10,Winter,2012,Dec,16,0,Mon,1,Misty,0.5,0.4848,8800.0,37,308,345,Terlalu Lembab
16871,2012-12-10,Winter,2012,Dec,17,0,Mon,1,Misty,0.48,0.4697,8200.0,38,578,616,Terlalu Lembab
16872,2012-12-10,Winter,2012,Dec,18,0,Mon,1,Misty,0.46,0.4545,8800.0,20,544,564,Terlalu Lembab
16873,2012-12-10,Winter,2012,Dec,19,0,Mon,1,Clear,0.52,0.5,7700.0,18,409,427,Terlalu Lembab
16874,2012-12-10,Winter,2012,Dec,20,0,Mon,1,Clear,0.46,0.4545,8800.0,13,287,300,Terlalu Lembab
16875,2012-12-10,Winter,2012,Dec,21,0,Mon,1,Misty,0.46,0.4545,9400.0,21,224,245,Terlalu Lembab
16876,2012-12-10,Winter,2012,Dec,22,0,Mon,1,Misty,0.5,0.4848,8200.0,11,115,126,Terlalu Lembab
16877,2012-12-10,Winter,2012,Dec,23,0,Mon,1,Clear,0.46,0.4545,8800.0,8,76,84,Terlalu Lembab
16878,2012-12-11,Winter,2012,Dec,0,0,Tue,1,Light_rainsnow,0.46,0.4545,7700.0,2,29,31,Terlalu Lembab
16879,2012-12-11,Winter,2012,Dec,1,0,Tue,1,Clear,0.42,0.4242,7100.0,1,7,8,Terlalu Lembab
16880,2012-12-11,Winter,2012,Dec,2,0,Tue,1,Misty,0.4,0.4091,6600.0,0,1,1,Terlalu Lembab
16881,2012-12-11,Winter,2012,Dec,3,0,Tue,1,Light_rainsnow,0.36,0.3333,7600.0,0,3,3,Terlalu Lembab
16882,2012-12-11,Winter,2012,Dec,4,0,Tue,1,Misty,0.34,0.3182,7600.0,0,8,8,Terlalu Lembab
16883,2012-12-11,Winter,2012,Dec,5,0,Tue,1,Light_rainsnow,0.34,0.303,7100.0,1,40,41,Terlalu Lembab
16884,2012-12-11,Winter,2012,Dec,6,0,Tue,1,Misty,0.34,0.303,7100.0,0,118,118,Terlalu Lembab
16885,2012-12-11,Winter,2012,Dec,7,0,Tue,1,Clear,0.34,0.303,6600.0,8,372,380,Terlalu Lembab
16886,2012-12-11,Winter,2012,Dec,8,0,Tue,1,Misty,0.34,0.303,6100.0,16,708,724,Terlalu Lembab
16887,2012-12-11,Winter,2012,Dec,9,0,Tue,1,Clear,0.34,0.303,6100.0,12,322,334,Terlalu Lembab
16888,2012-12-11,Winter,2012,Dec,10,0,Tue,1,Clear,0.36,0.3333,5699.999999999999,12,142,154,Terlalu Lembab
16889,2012-12-11,Winter,2012,Dec,11,0,Tue,1,Misty,0.36,0.3333,5300.0,28,145,173,Terlalu Lembab
16890,2012-12-11,Winter,2012,Dec,12,0,Tue,1,Misty,0.36,0.3182,5300.0,13,213,226,Terlalu Lembab
16891,2012-12-11,Winter,2012,Dec,13,0,Tue,1,Misty,0.38,0.3939,5000.0,28,226,254,Terlalu Lembab
16892,2012-12-11,Winter,2012,Dec,14,0,Tue,1,Misty,0.38,0.3939,5000.0,19,185,204,Terlalu Lembab
16893,2012-12-11,Winter,2012,Dec,15,0,Tue,1,Misty,0.38,0.3939,5000.0,20,250,270,Terlalu Lembab
16894,2012-12-11,Winter,2012,Dec,16,0,Tue,1,Misty,0.38,0.3939,5000.0,24,334,358,Terlalu Lembab
16895,2012-12-11,Winter,2012,Dec,17,0,Tue,1,Clear,0.32,0.303,5300.0,21,580,601,Terlalu Lembab
16896,2012-12-11,Winter,2012,Dec,18,0,Tue,1,Clear,0.32,0.303,5300.0,23,523,546,Terlalu Lembab
16897,2012-12-11,Winter,2012,Dec,19,0,Tue,1,Clear,0.32,0.303,5300.0,21,412,433,Terlalu Lembab
16898,2012-12-11,Winter,2012,Dec,20,0,Tue,1,Clear,0.32,0.303,5300.0,9,248,257,Terlalu Lembab
16899,2012-12-11,Winter,2012,Dec,21,0,Tue,1,Clear,0.32,0.3182,5300.0,14,193,207,Terlalu Lembab
16900,2012-12-11,Winter,2012,Dec,22,0,Tue,1,Clear,0.3,0.2879,5600.000000000001,6,100,106,Terlalu Lembab
16901,2012-12-11,Winter,2012,Dec,23,0,Tue,1,Clear,0.3,0.2879,5200.0,4,60,64,Terlalu Lembab
16902,2012-12-12,Winter,2012,Dec,0,0,Wed,1,Clear,0.3,0.303,5200.0,1,33,34,Terlalu Lembab
16903,2012-12-12,Winter,2012,Dec,1,0,Wed,1,Clear,0.28,0.2727,6100.0,3,18,21,Terlalu Lembab
16904,2012-12-12,Winter,2012,Dec,2,0,Wed,1,Clear,0.28,0.2727,5600.000000000001,5,4,9,Terlalu Lembab
16905,2012-12-12,Winter,2012,Dec,3,0,Wed,1,Clear,0.26,0.2727,6000.0,3,7,10,Terlalu Lembab
16906,2012-12-12,Winter,2012,Dec,4,0,Wed,1,Clear,0.26,0.303,6000.0,0,4,4,Terlalu Lembab
16907,2012-12-12,Winter,2012,Dec,5,0,Wed,1,Clear,0.26,0.2576,6000.0,0,37,37,Terlalu Lembab
16908,2012-12-12,Winter,2012,Dec,6,0,Wed,1,Misty,0.26,0.2424,6000.0,2,126,128,Terlalu Lembab
16909,2012-12-12,Winter,2012,Dec,7,0,Wed,1,Misty,0.26,0.2576,6000.0,3,366,369,Terlalu Lembab
16910,2012-12-12,Winter,2012,Dec,8,0,Wed,1,Misty,0.26,0.2576,6500.0,18,670,688,Terlalu Lembab
16911,2012-12-12,Winter,2012,Dec,9,0,Wed,1,Misty,0.28,0.2879,6100.0,13,272,285,Terlalu Lembab
16912,2012-12-12,Winter,2012,Dec,10,0,Wed,1,Misty,0.3,0.303,5600.000000000001,20,116,136,Terlalu Lembab
16913,2012-12-12,Winter,2012,Dec,11,0,Wed,1,Misty,0.32,0.303,4900.0,24,148,172,Terlalu Lembab
16914,2012-12-12,Winter,2012,Dec,12,0,Wed,1,Misty,0.34,0.3636,4200.0,14,218,232,Terlalu Lembab
16915,2012-12-12,Winter,2012,Dec,13,0,Wed,1,Misty,0.34,0.3636,4200.0,18,220,238,Terlalu Lembab
16916,2012-12-12,Winter,2012,Dec,14,0,Wed,1,Misty,0.34,0.3636,4600.0,34,191,225,Terlalu Lembab
16917,2012-12-12,Winter,2012,Dec,15,0,Wed,1,Misty,0.34,0.3485,4600.0,21,207,228,Terlalu Lembab
16918,2012-12-12,Winter,2012,Dec,16,0,Wed,1,Misty,0.34,0.3333,4600.0,19,310,329,Terlalu Lembab
16919,2012-12-12,Winter,2012,Dec,17,0,Wed,1,Misty,0.32,0.303,5300.0,21,540,561,Terlalu Lembab
16920,2012-12-12,Winter,2012,Dec,18,0,Wed,1,Misty,0.32,0.303,4900.0,25,515,540,Terlalu Lembab
16921,2012-12-12,Winter,2012,Dec,19,0,Wed,1,Misty,0.3,0.2879,5600.000000000001,18,384,402,Terlalu Lembab
16922,2012-12-12,Winter,2012,Dec,20,0,Wed,1,Clear,0.3,0.2879,5200.0,25,243,268,Terlalu Lembab
16923,2012-12-12,Winter,2012,Dec,21,0,Wed,1,Misty,0.3,0.2879,5200.0,16,186,202,Terlalu Lembab
16924,2012-12-12,Winter,2012,Dec,22,0,Wed,1,Misty,0.3,0.2879,5200.0,4,118,122,Terlalu Lembab
16925,2012-12-12,Winter,2012,Dec,23,0,Wed,1,Misty,0.28,0.2727,5600.000000000001,3,76,79,Terlalu Lembab
16926,2012-12-13,Winter,2012,Dec,0,0,Thu,1,Misty,0.28,0.2727,5200.0,1,31,32,Terlalu Lembab
16927,2012-12-13,Winter,2012,Dec,1,0,Thu,1,Misty,0.28,0.2576,5200.0,4,19,23,Terlalu Lembab
16928,2012-12-13,Winter,2012,Dec,2,0,Thu,1,Misty,0.26,0.2424,5600.000000000001,3,5,8,Terlalu Lembab
16929,2012-12-13,Winter,2012,Dec,3,0,Thu,1,Misty,0.26,0.2424,5600.000000000001,0,2,2,Terlalu Lembab
16930,2012-12-13,Winter,2012,Dec,4,0,Thu,1,Misty,0.26,0.2576,5600.000000000001,0,8,8,Terlalu Lembab
16931,2012-12-13,Winter,2012,Dec,5,0,Thu,1,Misty,0.26,0.2576,5600.000000000001,2,31,33,Terlalu Lembab
16932,2012-12-13,Winter,2012,Dec,6,0,Thu,1,Clear,0.26,0.2424,5600.000000000001,2,112,114,Terlalu Lembab
16933,2012-12-13,Winter,2012,Dec,7,0,Thu,1,Clear,0.24,0.2273,6000.0,5,380,385,Terlalu Lembab
16934,2012-12-13,Winter,2012,Dec,8,0,Thu,1,Clear,0.24,0.2273,6000.0,24,655,679,Terlalu Lembab
16935,2012-12-13,Winter,2012,Dec,9,0,Thu,1,Clear,0.28,0.2727,5200.0,25,300,325,Terlalu Lembab
16936,2012-12-13,Winter,2012,Dec,10,0,Thu,1,Clear,0.32,0.303,4500.0,28,139,167,Terlalu Lembab
16937,2012-12-13,Winter,2012,Dec,11,0,Thu,1,Clear,0.34,0.3182,4200.0,25,164,189,Terlalu Lembab
16938,2012-12-13,Winter,2012,Dec,12,0,Thu,1,Clear,0.36,0.3333,4000.0,30,252,282,Terlalu Lembab
16939,2012-12-13,Winter,2012,Dec,13,0,Thu,1,Clear,0.36,0.3485,3400.0,41,230,271,Terlalu Lembab
16940,2012-12-13,Winter,2012,Dec,14,0,Thu,1,Clear,0.36,0.3485,3400.0,31,211,242,Terlalu Lembab
16941,2012-12-13,Winter,2012,Dec,15,0,Thu,1,Clear,0.36,0.3485,3400.0,40,240,280,Terlalu Lembab
16942,2012-12-13,Winter,2012,Dec,16,0,Thu,1,Clear,0.34,0.3485,3900.0,50,356,406,Terlalu Lembab
16943,2012-12-13,Winter,2012,Dec,17,0,Thu,1,Clear,0.32,0.3333,4200.0,43,507,550,Terlalu Lembab
16944,2012-12-13,Winter,2012,Dec,18,0,Thu,1,Clear,0.32,0.3333,4200.0,20,446,466,Terlalu Lembab
16945,2012-12-13,Winter,2012,Dec,19,0,Thu,1,Clear,0.3,0.303,4500.0,20,328,348,Terlalu Lembab
16946,2012-12-13,Winter,2012,Dec,20,0,Thu,1,Clear,0.3,0.3333,4500.0,6,235,241,Terlalu Lembab
16947,2012-12-13,Winter,2012,Dec,21,0,Thu,1,Clear,0.28,0.3182,4800.0,13,200,213,Terlalu Lembab
16948,2012-12-13,Winter,2012,Dec,22,0,Thu,1,Clear,0.26,0.2879,6000.0,7,141,148,Terlalu Lembab
16949,2012-12-13,Winter,2012,Dec,23,0,Thu,1,Clear,0.26,0.303,6000.0,5,115,120,Terlalu Lembab
16950,2012-12-14,Winter,2012,Dec,0,0,Fri,1,Clear,0.22,0.2576,6400.0,4,43,47,Terlalu Lembab
16951,2012-12-14,Winter,2012,Dec,1,0,Fri,1,Clear,0.22,0.2576,6900.0,0,26,26,Terlalu Lembab
16952,2012-12-14,Winter,2012,Dec,2,0,Fri,1,Clear,0.22,0.2727,6900.0,3,6,9,Terlalu Lembab
16953,2012-12-14,Winter,2012,Dec,3,0,Fri,1,Clear,0.2,0.2273,6900.0,0,12,12,Terlalu Lembab
16954,2012-12-14,Winter,2012,Dec,4,0,Fri,1,Clear,0.2,0.2273,7500.0,1,9,10,Terlalu Lembab
16955,2012-12-14,Winter,2012,Dec,5,0,Fri,1,Clear,0.2,0.2273,6900.0,0,34,34,Terlalu Lembab
16956,2012-12-14,Winter,2012,Dec,6,0,Fri,1,Clear,0.16,0.1818,8000.0,1,112,113,Terlalu Lembab
16957,2012-12-14,Winter,2012,Dec,7,0,Fri,1,Clear,0.2,0.2121,7200.0,3,305,308,Terlalu Lembab
16958,2012-12-14,Winter,2012,Dec,8,0,Fri,1,Clear,0.2,0.2273,6900.0,13,623,636,Terlalu Lembab
16959,2012-12-14,Winter,2012,Dec,9,0,Fri,1,Clear,0.24,0.2424,7500.0,13,330,343,Terlalu Lembab
16960,2012-12-14,Winter,2012,Dec,10,0,Fri,1,Clear,0.26,0.2576,8100.0,28,162,190,Terlalu Lembab
16961,2012-12-14,Winter,2012,Dec,11,0,Fri,1,Clear,0.32,0.303,6500.0,31,180,211,Terlalu Lembab
16962,2012-12-14,Winter,2012,Dec,12,0,Fri,1,Clear,0.36,0.3485,5000.0,29,244,273,Terlalu Lembab
16963,2012-12-14,Winter,2012,Dec,13,0,Fri,1,Clear,0.36,0.3485,5000.0,39,274,313,Terlalu Lembab
16964,2012-12-14,Winter,2012,Dec,14,0,Fri,1,Clear,0.4,0.4091,4300.0,48,251,299,Terlalu Lembab
16965,2012-12-14,Winter,2012,Dec,15,0,Fri,1,Clear,0.4,0.4091,4700.0,57,252,309,Terlalu Lembab
16966,2012-12-14,Winter,2012,Dec,16,0,Fri,1,Clear,0.38,0.3939,5400.0,45,372,417,Terlalu Lembab
16967,2012-12-14,Winter,2012,Dec,17,0,Fri,1,Clear,0.34,0.3333,5699.999999999999,40,582,622,Terlalu Lembab
16968,2012-12-14,Winter,2012,Dec,18,0,Fri,1,Clear,0.36,0.3485,4600.0,23,432,455,Terlalu Lembab
16969,2012-12-14,Winter,2012,Dec,19,0,Fri,1,Clear,0.34,0.3485,5300.0,17,302,319,Terlalu Lembab
16970,2012-12-14,Winter,2012,Dec,20,0,Fri,1,Clear,0.32,0.3333,6100.0,12,209,221,Terlalu Lembab
16971,2012-12-14,Winter,2012,Dec,21,0,Fri,1,Clear,0.3,0.303,7500.0,7,165,172,Terlalu Lembab
16972,2012-12-14,Winter,2012,Dec,22,0,Fri,1,Clear,0.28,0.2879,7500.0,4,134,138,Terlalu Lembab
16973,2012-12-14,Winter,2012,Dec,23,0,Fri,1,Clear,0.28,0.303,7500.0,11,123,134,Terlalu Lembab
16974,2012-12-15,Winter,2012,Dec,0,0,Sat,0,Clear,0.3,0.3333,7000.0,4,90,94,Terlalu Lembab
16975,2012-12-15,Winter,2012,Dec,1,0,Sat,0,Misty,0.26,0.2879,8100.0,9,86,95,Terlalu Lembab
16976,2012-12-15,Winter,2012,Dec,2,0,Sat,0,Clear,0.26,0.303,8100.0,6,63,69,Terlalu Lembab
16977,2012-12-15,Winter,2012,Dec,3,0,Sat,0,Misty,0.24,0.2879,8100.0,5,18,23,Terlalu Lembab
16978,2012-12-15,Winter,2012,Dec,4,0,Sat,0,Misty,0.24,0.2576,8700.0,1,5,6,Terlalu Lembab
16979,2012-12-15,Winter,2012,Dec,5,0,Sat,0,Misty,0.26,0.303,7500.0,0,3,3,Terlalu Lembab
16980,2012-12-15,Winter,2012,Dec,6,0,Sat,0,Misty,0.24,0.2879,7500.0,0,11,11,Terlalu Lembab
16981,2012-12-15,Winter,2012,Dec,7,0,Sat,0,Misty,0.24,0.2576,7500.0,1,47,48,Terlalu Lembab
16982,2012-12-15,Winter,2012,Dec,8,0,Sat,0,Misty,0.26,0.2879,7500.0,8,111,119,Terlalu Lembab
16983,2012-12-15,Winter,2012,Dec,9,0,Sat,0,Clear,0.26,0.2727,7500.0,17,203,220,Terlalu Lembab
16984,2012-12-15,Winter,2012,Dec,10,0,Sat,0,Clear,0.32,0.3182,6100.0,23,250,273,Terlalu Lembab
16985,2012-12-15,Winter,2012,Dec,11,0,Sat,0,Clear,0.34,0.3485,6100.0,66,327,393,Terlalu Lembab
16986,2012-12-15,Winter,2012,Dec,12,0,Sat,0,Clear,0.38,0.3939,5000.0,89,364,453,Terlalu Lembab
16987,2012-12-15,Winter,2012,Dec,13,0,Sat,0,Clear,0.38,0.3939,5400.0,88,368,456,Terlalu Lembab
16988,2012-12-15,Winter,2012,Dec,14,0,Sat,0,Clear,0.4,0.4091,5000.0,92,334,426,Terlalu Lembab
16989,2012-12-15,Winter,2012,Dec,15,0,Sat,0,Clear,0.42,0.4242,4700.0,95,352,447,Terlalu Lembab
16990,2012-12-15,Winter,2012,Dec,16,0,Sat,0,Clear,0.4,0.4091,5000.0,85,328,413,Terlalu Lembab
16991,2012-12-15,Winter,2012,Dec,17,0,Sat,0,Clear,0.4,0.4091,5000.0,35,274,309,Terlalu Lembab
16992,2012-12-15,Winter,2012,Dec,18,0,Sat,0,Clear,0.38,0.3939,5799.999999999999,40,232,272,Terlalu Lembab
16993,2012-12-15,Winter,2012,Dec,19,0,Sat,0,Clear,0.36,0.3485,6200.0,32,225,257,Terlalu Lembab
16994,2012-12-15,Winter,2012,Dec,20,0,Sat,0,Misty,0.36,0.3485,5699.999999999999,23,178,201,Terlalu Lembab
16995,2012-12-15,Winter,2012,Dec,21,0,Sat,0,Clear,0.36,0.3485,6200.0,15,169,184,Terlalu Lembab
16996,2012-12-15,Winter,2012,Dec,22,0,Sat,0,Clear,0.36,0.3485,6200.0,22,134,156,Terlalu Lembab
16997,2012-12-15,Winter,2012,Dec,23,0,Sat,0,Misty,0.36,0.3485,6200.0,11,108,119,Terlalu Lembab
16998,2012-12-16,Winter,2012,Dec,0,0,Sun,0,Misty,0.36,0.3788,6200.0,8,102,110,Terlalu Lembab
16999,2012-12-16,Winter,2012,Dec,1,0,Sun,0,Light_rainsnow,0.34,0.3485,7600.0,14,82,96,Terlalu Lembab
17000,2012-12-16,Winter,2012,Dec,2,0,Sun,0,Misty,0.34,0.3485,8700.0,8,79,87,Terlalu Lembab
17001,2012-12-16,Winter,2012,Dec,3,0,Sun,0,Misty,0.34,0.3333,8700.0,1,37,38,Terlalu Lembab
17002,2012-12-16,Winter,2012,Dec,4,0,Sun,0,Misty,0.34,0.3636,8700.0,1,10,11,Terlalu Lembab
17003,2012-12-16,Winter,2012,Dec,5,0,Sun,0,Misty,0.34,0.3636,8700.0,0,9,9,Terlalu Lembab
17004,2012-12-16,Winter,2012,Dec,6,0,Sun,0,Misty,0.34,0.3636,8700.0,0,6,6,Terlalu Lembab
17005,2012-12-16,Winter,2012,Dec,7,0,Sun,0,Misty,0.34,0.3485,8700.0,5,22,27,Terlalu Lembab
17006,2012-12-16,Winter,2012,Dec,8,0,Sun,0,Misty,0.36,0.3485,8700.0,12,76,88,Terlalu Lembab
17007,2012-12-16,Winter,2012,Dec,9,0,Sun,0,Misty,0.36,0.3485,8700.0,19,113,132,Terlalu Lembab
17008,2012-12-16,Winter,2012,Dec,10,0,Sun,0,Misty,0.36,0.3485,8700.0,42,215,257,Terlalu Lembab
17009,2012-12-16,Winter,2012,Dec,11,0,Sun,0,Misty,0.36,0.3485,8700.0,47,248,295,Terlalu Lembab
17010,2012-12-16,Winter,2012,Dec,12,0,Sun,0,Misty,0.38,0.3939,8200.0,67,350,417,Terlalu Lembab
17011,2012-12-16,Winter,2012,Dec,13,0,Sun,0,Misty,0.38,0.3939,7600.0,67,289,356,Terlalu Lembab
17012,2012-12-16,Winter,2012,Dec,14,0,Sun,0,Misty,0.38,0.3939,7600.0,50,260,310,Terlalu Lembab
17013,2012-12-16,Winter,2012,Dec,15,0,Sun,0,Misty,0.38,0.3939,8200.0,46,292,338,Terlalu Lembab
17014,2012-12-16,Winter,2012,Dec,16,0,Sun,0,Misty,0.38,0.3939,8200.0,66,334,400,Terlalu Lembab
17015,2012-12-16,Winter,2012,Dec,17,0,Sun,0,Misty,0.38,0.3939,8200.0,29,214,243,Terlalu Lembab
17016,2012-12-16,Winter,2012,Dec,18,0,Sun,0,Light_rainsnow,0.38,0.3939,8200.0,8,99,107,Terlalu Lembab
17017,2012-12-16,Winter,2012,Dec,19,0,Sun,0,Clear,0.36,0.3485,9300.0,10,99,109,Terlalu Lembab
17018,2012-12-16,Winter,2012,Dec,20,0,Sun,0,Misty,0.38,0.3939,8200.0,14,108,122,Terlalu Lembab
17019,2012-12-16,Winter,2012,Dec,21,0,Sun,0,Misty,0.36,0.3788,9300.0,14,92,106,Terlalu Lembab
17020,2012-12-16,Winter,2012,Dec,22,0,Sun,0,Misty,0.4,0.4091,8200.0,6,83,89,Terlalu Lembab
17021,2012-12-16,Winter,2012,Dec,23,0,Sun,0,Misty,0.36,0.3485,9300.0,4,29,33,Terlalu Lembab
17022,2012-12-17,Winter,2012,Dec,0,0,Mon,1,Misty,0.38,0.3939,8700.0,2,26,28,Terlalu Lembab
17023,2012-12-17,Winter,2012,Dec,1,0,Mon,1,Misty,0.38,0.3939,8700.0,1,14,15,Terlalu Lembab
17024,2012-12-17,Winter,2012,Dec,2,0,Mon,1,Misty,0.38,0.3939,9400.0,1,4,5,Terlalu Lembab
17025,2012-12-17,Winter,2012,Dec,3,0,Mon,1,Misty,0.36,0.3788,9300.0,0,3,3,Terlalu Lembab
17026,2012-12-17,Winter,2012,Dec,4,0,Mon,1,Light_rainsnow,0.36,0.3788,10000.0,2,3,5,Terlalu Lembab
17027,2012-12-17,Winter,2012,Dec,5,0,Mon,1,Misty,0.38,0.3939,8700.0,0,24,24,Terlalu Lembab
17028,2012-12-17,Winter,2012,Dec,6,0,Mon,1,Misty,0.36,0.3485,9300.0,1,107,108,Terlalu Lembab
17029,2012-12-17,Winter,2012,Dec,7,0,Mon,1,Misty,0.36,0.3485,9300.0,5,314,319,Terlalu Lembab
17030,2012-12-17,Winter,2012,Dec,8,0,Mon,1,Misty,0.38,0.3939,8700.0,10,582,592,Terlalu Lembab
17031,2012-12-17,Winter,2012,Dec,9,0,Mon,1,Misty,0.4,0.4091,8700.0,11,271,282,Terlalu Lembab
17032,2012-12-17,Winter,2012,Dec,10,0,Mon,1,Misty,0.38,0.3939,8700.0,15,120,135,Terlalu Lembab
